EVTDESC132000;"Taras Shevchenko, a gifted Ukranian artist, has published his first major piece, a painting entitled ""The Beggar Boy Giving Bread to a Dog"". This piece is amazing, considering that it came from a man who until recently had been a serf. This painting seems to be stirring consciousness in Ukraine, but for now let us enjoy it for its excellence.";;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC132100;"Taras Shevchenko has been working for the past few years, but he recently made a defining piece named ""Picturesque Ukraine"". This has created a small awakening in the Ukraine, fueled by his unique paintings and stirring literature. Historically, Taras Shevchenko is even considered the father of the modern Ukrainian language and art styles.";;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC132200;"Taras Shevchenko was found in the company of Brotherhood of Saints Cyril and Methodius, known dissidents against the Tsardom. During the raid of their headquarters, Shevchenko's new poem, ""The Dream"", was found. This poem personally attacked the Tsar Nicholas I and his wife. Although Tsar Nicholas personally read the poem, and was quite amused at the parts attacking him, he purportedly flew into a rage when the poem attacked his wife. Although a pardon for Shevchenko was likely, the attack against the Tsar's wife was the last straw, and Shevchenko was thrown into custody.";;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC132300;Although exiled from his native Ukraine and his residence in Saint Petersburg, Taras Shevchenko still had quite a bit of freedom. Even though the orders from the Tsar were to prevent him from working on painting and literature, the enforcement was very lax. The Tsar still had a soft spot for Shevchenko, and so the artist continued his work. Indeed, he was sometimes assigned to the military as a sketch painter, and his travels to Khazakstan and the Urals continued to shape his world-view.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC132400;After ten years of imprisonment, the Tsar has felt pity for Taras Shevchenko and has pardoned him for his crimes. Although Shevchenko was ordered to the Nizhniy Novgorod area, his works are increasing in number and he has expressed a desire to go back to his native Ukraine.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC132500;Taras Shevchenko has finally returned to his native land after many years of toil in Russia. However, he was soon after charged with blasphemy and ordered to return to Saint Petersburg. His quick visit to the Ukraine raised consciousness about the Ukrainian people, and influenced his works in the days to come.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC132600;Taras Shevchenko has died due to his ill health. Although he barely spent any time in his native Ukraine, he will always be remembered as the father of the modern Ukrainian nation, language, and culture. His will requested that he be buried in his native Ukraine, and efforts are underway to give him a proper burial and wake.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC132700;Taras Shevchenko has died due to his ill health. Although he barely spent any time in his native Ukraine, he will always be remembered as the father of the modern Ukrainian nation, language, and culture. His will requested that he be buried in his native Ukraine, and efforts are underway to give him a proper burial and wake.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA132000;Good on him!;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA132100;Good to see that the underlings are prospering.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA132200;What has she done to deserve this?;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA132300;He is of little harm to the integrity of the nation.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA132400;For better or for worse, he is a free man.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA132500;A pity.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA132600;Truly a great loss.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA132700;Truly a great loss.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB132200;Literature is not as bad as violent opposition.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB132300;Enforce the conditions of his exile.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME99400;The Nigger Problem;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC99400;Now that the southern aristocracy has been forced to free their slaves, free blacks, along with the American Colonization Society have begun on a program for willing colonists to settle Liberia. Supporting this program would anger most of the Afro Americans in our nation, however this could be the solution for the ethnic issues between whites and black - even if it means we have to force them to go to Africa.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME99402;Afro American Resettlement;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC99402;Many Afro American families in $PROVINCENAME$, having been freed, are reportedly planning on emigrating to Liberia -- the newly-established homeland for former slaves in the Grain Coast. We could force them all to go, but that might not be a simple matter.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTBAD;This is bad news for us;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTBV;Bienvenidos;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTGOOD;Excellent!;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTNO;No;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTOHNO;Oh no!;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTYES;Yes;;;;;;;;;;;;;;;;;;;;;;;x
enforce_slavery;Create Slave State;;;;;;;;;;;;;;;;;;;;;;;x
enforce_slavery_desc;Force the selected country to become a slave state and vassal, in which industry and government will be controlled and regulated based on the needs of the slave economy.;;;;;;;;;;;;;;;;;;;;;;;x
enslaved_freedom;Forced Enslavement;;;;;;;;;;;;;;;;;;;;;;;x
enslaved_freedom_desc;Some lucky slaves have earned their freedom, or were spared enslavement in the first place. Their freedom is at an end. We will seek them out and make them work, though it will lower our standing in the world and could spark rebellion amongst the people of $COUNTRY$.;;;;;;;;;;;;;;;;;;;;;;;x
local_balkan_assim;Local Balkan Assimilation;;;;;;;;;;;;;;;;;;;;;;;x
local_balkan_assim_desc;This province is undergoing an assimilation program originally started by the Ottoman Turkish government.;;;;;;;;;;;;;;;;;;;;;;;x
local_balkan_assim_title;Local Assimilation Program;;;;;;;;;;;;;;;;;;;;;;;x
pacific_reclamation;The Pacific Reclamation;;;;;;;;;;;;;;;;;;;;;;;x
reform_age;Reform Age;;;;;;;;;;;;;;;;;;;;;;;x
reformkor_desc;Since the Diet of 1825 the liberal Hungarian nobility, led by Count István Széchenyi, is making an effort to modernise the country. Although they achieved very little in the political scene, this age saw the foundation of libraries, theatres and the Hungarian Academy of Sciences.;;;;;;;;;;;;;;;;;;;;;;;x
manifest_destiny_refuted;Manifest Destiny Refuted;;;;;;;;;;;;;;;;;;;;;;;x
reinstitute_slavery_USA;Reinstitute Slavery;;;;;;;;;;;;;;;;;;;;;;;x
reinstitute_slavery_USA_desc;Lincoln had it all wrong. This nation's woes stem from the freedom of the negroes, and our recent political movements have proven this to be so. We must reinstitute slavery to provide a better economy for our nation and a better future for our children.;;;;;;;;;;;;;;;;;;;;;;;x
reinstitute_slavery_USA_setup;Reinstitute Slavery;;;;;;;;;;;;;;;;;;;;;;;x
reinstitute_slavery_USA_short;Reinstitute Slavery;;;;;;;;;;;;;;;;;;;;;;;x
reinstitute_slavery_USA_title;Reinstitute Slavery;;;;;;;;;;;;;;;;;;;;;;;x
stop_accepting_the_slovaks_desc;Without control of Slovakia it's pointless to control;;;;;;;;;;;;;;;;;;;;;;;x
stop_accepting_the_slovaks_title;Rejecting the Slovaks;;;;;;;;;;;;;;;;;;;;;;;x
stop_balkan_assimilation_program;Cease the Balkan Assimilation Program blank;;;;;;;;;;;;;;;;;;;;;;;x
stop_balkan_assimilation_program_desc;Opposition to the Balkan Assimilation Program is not limited to those suffering under its machinations. Leaders in our nation have spoken out against it and perhaps it is time to cease the program, perhaps for good. It will cease the associated unrest and cause other nations to look kindly upon us.;;;;;;;;;;;;;;;;;;;;;;;x
stop_balkan_assimilation_program_nontur;Stop the Turk Assimilation Program;;;;;;;;;;;;;;;;;;;;;;;x
stop_balkan_assimilation_program_nontur_desc;The Turks had the audacity to try to destroy our culture. Although we have changed its purpose to suit our needs, have we not learned from the experience? We should do unto others as we wish to have done to us. We are better than the Turks, surely!;;;;;;;;;;;;;;;;;;;;;;;x
stop_balkan_assimilation_program_nontur_setup;Stop the Turk Assimilation Program;;;;;;;;;;;;;;;;;;;;;;;x
stop_balkan_assimilation_program_nontur_short;Stop the Turk Assimilation Program;;;;;;;;;;;;;;;;;;;;;;;x
stop_balkan_assimilation_program_nontur_title;Stop the Turkish Assimilation Program;;;;;;;;;;;;;;;;;;;;;;;x
stop_balkan_assimilation_program_setup;Cease the Balkan Assimilation Program setup;;;;;;;;;;;;;;;;;;;;;;;x
stop_balkan_assimilation_program_short;Cease the Balkan Assimilation Program short;;;;;;;;;;;;;;;;;;;;;;;x
stop_balkan_assimilation_program_title;Cease the Balkan Assimilation Program;;;;;;;;;;;;;;;;;;;;;;;x
taras_shevchenko_local;Taras Shevchenko;;;;;;;;;;;;;;;;;;;;;;;x
taras_shevchenko_local_desc;Taras Shevchenko is gaining prominence and is affecting the Ukrainian peoples in their quest for independence and nation-building.;;;;;;;;;;;;;;;;;;;;;;;x
taras_shevchenko_local_title;Taras Shevchenko;;;;;;;;;;;;;;;;;;;;;;;x
taras_works_local;Taras Shevchenko;;;;;;;;;;;;;;;;;;;;;;;x
taras_works_local_desc;Taras Shevchenko is working hard after many life experiences, and is quickly becoming known as the father of the Ukrainian language and culture.;;;;;;;;;;;;;;;;;;;;;;;x
taras_works_local_title;Taras Shevchenko;;;;;;;;;;;;;;;;;;;;;;;x
milenial_celebrations;Millenial Celebrations;;;;;;;;;;;;;;;;;;;;;;;x
mex_central_america_title;Reconquer Central America;;;;;;;;;;;;;;;;;;;;;;;x
mex_central_america_desc;The First Mexican Empire annexed Central America in 1822. Now that we have been considered a great power, we should expand to the south, like our fathers before us.;;;;;;;;;;;;;;;;;;;;;;;x
claim_mayan_lands_frca_desc;Now that Yucatan has joined our union, we should unite all the Mayans under the flag of the Federal Republic.;;;;;;;;;;;;;;;;;;;;;;;x
claim_mayan_lands_frca_title;Claim Mayan Lands;;;;;;;;;;;;;;;;;;;;;;;x
total_war_in_mexico_title;Total War in Canada;;;;;;;;;;;;;;;;;;;;;;;x
total_war_in_mexico_desc;We must enact an emergency draft to fight the Americans.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME21528;Mendoza Earthquake;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC21528;A major earthquake has struck Mendoza today, causing widespread devastation and the loss of thousands of lives. Most of the buildings were destroyed, including the cabildo and Basilica of San Francisco. In addition the fire caused by hundreds of spotlights, since in the houses the dinner was prepared, burned an important part of the city and the overflow of water also did its part of damage.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME44405;Naval Race;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC44405;Dreadnoughts have made all previous classes of ship obsolete. It appears that one of our rivals is using this to attempt to overthrow our naval supremacy.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA44405;We must maintain command of the seas.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB44405;They have a right to build ships.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME44406;Naval Race;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC44406;$FROMCOUNTRY$ believes that our peaceful construction of a navy is a threat against them, and has started a building program to stay ahead of us.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA44406;We must challenge them;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB44406;We cannot afford to anger them;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME236900;The Entente Cordiale;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC236900;The Entente Cordiale was a series of agreements signed between the United Kingdom and France. The beginning of the 20th century saw both nations diplomatically isolated from other European powers, France by the skillful German Chancellor Otto von Bismarck, and the United Kingdom by their own choice of "Splendid Isolationism". With the balance of power shifting it would be wise to reconcile the rift that has existed between the British and French peoples for generations.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA236900;We will agree to the alliance;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB236900;Never!;;;;;;;;;;;;;;;;;;;;;;;x
EVT180000DESC;Now that the war is over, the question arises whether or not we should allow the slaves we enlisted during the war to remain free, or send them back to work on the plantations. We made a promise to secure their freedom, but wars are a fickle thing, and some sacrifices have to be made for the betterment of the nation.;;;;;;;;;;;;;;;;;;;;;;;x
EVT181000DESC;With the dawn of the twentieth century, slavery in modern countries is fading away due to the prevalance of industry. A mere fifty years ago $COUNTRY_ADJ$ strength may have been founded on the backs of our slaves, but as tractors, automobiles, trains and other machines are making industry replace old mass labour, we have to make a distinct choice. Do we organize our slave economy, favouring it over industrial strength, or do we join the onward march of progress and free ourselves from the shackles that a slave society has forced us into? Just as fifty years ago a great house was divided, so now our $COUNTRY$ must become all one thing, or all the other: strong in the grip of slavery, or strong in the freedom of progress.;;;;;;;;;;;;;;;;;;;;;;;x
EVT183000DESC;The Confederate States of America are offering us our colony of Haiti, to be controlled by our government. This would allow us a stronger presence in the Caribbean and the New World a sa whole, so should we accept this offer?;;;;;;;;;;;;;;;;;;;;;;;x
NEWSLAVES;Newly Arrived Slaves;;;;;;;;;;;;;;;;;;;;;;;x
NEWSLAVESOPTION;Get them to work;;;;;;;;;;;;;;;;;;;;;;;x
SLAVETRADEOVERBAD;Slave Trade Ended!;;;;;;;;;;;;;;;;;;;;;;;x
EVT185000DESC;Without a leader, the Atlantic Slave Trade cannot continue. We have no choice but to end our trade, and focus on slavery within the bounds of our own country and neighbouring nations - or, should we have the power, we can lead the slave trade in place of the fools who dismantled it.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA185000;This is an outrage!;;;;;;;;;;;;;;;;;;;;;;;x
MASSLABOUROVER;Mass Labour Outlawed;;;;;;;;;;;;;;;;;;;;;;;x
EVT186000DESC;Once, we may have made slavery the centrepiece of our country, but those times have passed. The time of mass labour and the slave trade is over, and we now sever all our attachments to those detestable pieces of our history.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA186000;We've moved past our old barbaric ways once and for all.;;;;;;;;;;;;;;;;;;;;;;;x
SLAVETRADEEND;An End to the Slave Trade;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC186500;With the abolition of slavery in our country, so too will we block the world's slave trade.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA186500;Slavery is no more, for the good of our nation!;;;;;;;;;;;;;;;;;;;;;;;x
burn_washington_title;Burn Washington, D.C.;;;;;;;;;x
burn_washington_desc;Having taken Washington we can put it to flame thus shifting the war in our favor.;;;;;;;;;x
washington_burned_title;The rebels have burned our capital!;;;;;;;;;x
washington_burned_description;Washington D.C. is no more, we must move our seat of government elsewhere...;;;;;;;;;x
slavery_spreads_title;The Glorious Institution Spreads!;;;;;;;;;x
slavery_spreads_desc;Suh, the populace of $STATENAME$ have accepted Southern slave-holding aristocracy as a way of life!;;;;;;;;;x
EVTNAME133000;Solano's Ambition;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC133000;The dictator of Paraguay, Solano Lopez, has turned his eye towards Brazilian lands to the southeast. Direct access to the Atlantic Ocean would be of great benefit to the country, rather than relying on Uruguayan permission to use the river-- permission which might not always be forthcoming, thanks to Brazilian interference. Perhaps it is time to flex Paraguay's muscle and establish an empire of our own?;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA133000;Begin the war!;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB133000;This would be terrible for Paraguay.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME133100;The Liberal Constitution;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC133100;Solano López died in combat. Paraguay lay ruins, with more than half of its former population dead. This brought the end of the War of the Triple Alliance in $YEAR$ and under a liberal constitution promulgated in $YEAR$, Paraguay began a painful reconstruction. The constitution.";;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA133100;...installed a democracy in a war-torn Paraguay.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB133100;...was dissolved, Paraguay remains a Dictatorship!;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME133200;The shift to liberalism!;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC133200;García Moreno's death in 1875, as he himself might have forecast, brought a period of near anarchy. Conservatives and liberals struggled for power. But Ecuador had become part of the world market: the importance of the coast slowly increased, and the liberals of that area increasingly dominated the economy. A new liberal hero emerged from the lower classes as the leader of the coastal reaction to Sierra conservatism and clericalism. A man of great personal magnetism, Gen. Eloy Alfaro led a march against the Sierra in 1895 and after a year.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA133200;...became constitutional president, serving two terms.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB133200;...was defeated by reactionaries, Ecuador remained a Dictatorship.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME133300;The Aristocratic Republic;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC133300;In 1894, Nicolás de Piérola, after allying his party with the Civil Party of Peru to organize guerrillas with fighters to occupy Lima, ousted Andr?s Avelino C?ceres and once again became president of Peru in 1895. After a brief period in which the military once again controlled the country, civilian rule was permanently established with Pierola's election in 1895. His second term was successfully completed in 1899 and was marked by his reconstruction of a devastated Peru by initiating fiscal, military, religious, and civil reforms. Until the 1920s, this period was called the "Aristocratic Republic", since most of the presidents that ruled the country were from the social elite.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA133300;¡Viva la democracia!;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB133300;No! Peru will continue as a Dictatorship.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME133400;The Democratic Stability;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC133400;After the War of the Pacific, a vigorous debate among civilian elites spawned the development of new political parties. Mining entrepreneurs, who had become the most important economic group in the country, created the Conservative Party. Conservatives favored reaching a quick peace settlement with Chile that would include indemnification for lost territories and enable Bolivia to construct a railroad for mining exports. The Liberal Party denounced the pacifism of the Conservatives. Despite these differences, both parties were primarily interested in political and economic modernization, and their ideological outlooks were similar. The governments in power from 1880 to 1920?elected by a small, literate electorate brought Bolivia its first relative political stability and prosperity.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB133400;No! Bolivia will continue as a Dictatorship.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME133500;The Chilean Civil War;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC133500;After the liberal José Manuel Balmaceda was elected president of Chile in 1886, he fostered public works, improved health care and public education. In 1890, his programs met opposition in the Chilean congress, which rejected his budget. Balmaceda announced in early 1891 that he would proceed without the congress, which soon deposed him and appointed naval officer Jorge Montt as provisional president. The navy supported the congress, while Balmaceda retained control of the army and exercised dictatorial powers in the capital of Santiago. The civil war ended with.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA133500;...the victory of the Congress and the navy.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB133500;...the victory of the President and the army.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME133600;The Uruguayan Civil War;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC133600;On July 18, 1830, Uruguay enacted its first constitution. Uruguay's leaders fiercely protected free speech within the nation's parliament - even when legislators voiced views that directly opposed those of the president. These measures did not mean that Uruguay's early decades were easy or calm, however: in addition to threats from its much larger neighbors, the young nation suffered from internal strife. The new constitution had made José Fructuoso Rivera the country's first president. When his political rival, Manuel Oribe became president in 1834, Fructuoso revolted against him. By the mid-1830s, two fiercely opposed political parties had emerged from these internal struggles. Oribe headed a group called the Blancos, who mainly represented gauchos, shepherds, and other rural citizens. Fructuoso led their opponents, the Colorados, who were more supportive of the residents of Montevideo and their business interests. As battles between the groups increased, the rivalry grew into a civil war.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA133600;The rebels shall be brought to their knees.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME133700;Victory!;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC133700;The Ragamuffin War is over, we have successfully taken the Juliana Republic for ourselves and can now enjoy the fruits of our labour.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA133700;It's good to be the winner.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME133800;New Arrivals;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC133800;An Italian has joined our forces and brings much support for the uprising.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA133800;This will give us the chance we need to win.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME134000;South American Dreadnought Race;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME992100;The Armenian Genocide;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC992100;The Young Turks are running rampant across the lands, killing and deporting those who do not share the Islamic faith.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA992100;Stop them before this gets out of hand.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB992100;Endorse them, the fewer Christians in this realm the better.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME992200;The Cretan Revolt;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC992200;The island of Crete and its Greek majority have been the center of numerous revolts in recent years. After several failed attempts at union with Greece, the situation reached a boiling point. As tension ran high in the island, and several petitions to the Sultan went unanswered, armed bands were formed, an the uprising was officially proclaimed in $YEAR$. The revolt caused immediate sympathy not only in Greece, but also elsewhere in Europe. Rebels spread throughout the rural areas of Crete and have taken over a good portion of the island. It is now up to us to decide what happens to them.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA992200;Destroy them!;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB992200;Let them go, we cannot hold the island any longer.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTC992200;Long live Crete!;;;;;;;;;;;;;;;;;;;;;;;x
reclaim_herat_title;Reclaim Herat;;;;;;;;;;;;;;;;;;;;;;;x
reclaim_herat_desc;Herat has and always will rightfully belong to Persia. We will retake it!;;;;;;;;;;;;;;;;;;;;;;;x													
